"mark-twain_huck-finn" "mark-twain_innocents-abroad" "mark-twain_life-on-mississippi" "mark-twain_roughing-it" "mark-twain_sketches-new-and-old" "mark-twain_tom-sawyer" "mark-twain-and-cd-warner_gilded-age" "warner_backlog-studies" "warner_baddeck-sketches" "warner_being-a-boy" "warner_golden-house" "warner_in-the-levant" "warner_in-the-wilderness" "warner_john-smith" "warner_my-summer-in-a-garden" "warner_my-winter-on-the-nile"
"can" 0.126551603435741 0.169305132861052 0.1207447757303 0.0772962945345574 0.127130710711525 0.0973806029129502 0.140786024014967 0.164744645799012 0.128208701468826 0.117904181284868 0.0849316110385742 0.0846943240687153 0.101499943611142 0.0603051722203523 0.218852587150227 0.116068231951679
"way" 0.242332857642909 0.0895117771923992 0.143384421179731 0.111187746753556 0.126113665025833 0.146776560912273 0.11450596619884 0.0670472395693652 0.100337244627777 0.129407028239489 0.107749058780281 0.0797538218313736 0.160708244050976 0.0631100639515315 0.100046896982961 0.0918151685587906
"such" 0.0834702065214465 0.155494744379939 0.102907479315597 0.130214526946677 0.125096619340141 0.0959692898272553 0.13452886739208 0.113022489559787 0.117060118732406 0.0747685052050382 0.114087238708532 0.0642265290854425 0.101499943611142 0.20335465051049 0.156323276535876 0.0843082679848014
"where" 0.128346661640504 0.187718984169203 0.119372676006092 0.0820529895828378 0.0650909238843009 0.0973806029129502 0.0819687517598253 0.0862035937320409 0.156080158309875 0.123655604762179 0.0785934311103224 0.117866267662295 0.118416600879666 0.155671491080444 0.100046896982961 0.114335870280758
"much" 0.0879578520333522 0.0879772895833866 0.0816399335903733 0.0743233601293821 0.0854318375981449 0.0917353505701705 0.133903151729791 0.19731044787556 0.0864015162072522 0.192672686489906 0.196483577775806 0.100221616814646 0.112777715123492 0.187927745989005 0.184461466312334 0.109716239158303
"through" 0.0753924446000162 0.145776322856193 0.13103552366186 0.150430480901869 0.0813636548553761 0.132663430055323 0.0932316336810227 0.0785410520669706 0.122634410100616 0.0747685052050382 0.0684523432251195 0.111514193357142 0.155069358294801 0.0336587007741501 0.065655776145068 0.117223139732292
"most" 0.121166428821455 0.0843968184956907 0.0816399335903733 0.073728773248347 0.0905170660266059 0.060686462684882 0.0588172722551418 0.203057354124363 0.14771872125756 0.129407028239489 0.110284330751581 0.18703329898508 0.124055486635841 0.13603724896219 0.150070345474441 0.133391848660884
"every" 0.106805963183356 0.191299455256899 0.128291324213444 0.141511677686344 0.112892071111834 0.1114937337699 0.0926059180187339 0.0804566874832382 0.0418071852615736 0.0690170817277276 0.0583112553399166 0.0762248916618438 0.0986805007330551 0.0490856052956356 0.0906675003908082 0.0796886368623465
"get" 0.299774720195302 0.0746783969719444 0.132407623386068 0.105241877943205 0.123062527968756 0.159478378683527 0.107623093913664 0.0919504999808436 0.103124390311882 0.129407028239489 0.0887345189955252 0.03670087376311 0.067666629074095 0.0350611466397397 0.143817414413006 0.0698719207271299
"went" 0.262078497895294 0.097184215237462 0.126233174627132 0.121295723731152 0.111875025426142 0.162301004854917 0.0944830650056002 0.0804566874832382 0.0752529334708325 0.0805199286823489 0.133101778493288 0.055051310644665 0.101499943611142 0.095366318860092 0.0937939659215257 0.0323374178571841
"say" 0.177710762271467 0.0976957111071328 0.0871283324872052 0.0868096846311183 0.105772751311989 0.152421813255052 0.148294611962432 0.164744645799012 0.0696786421026227 0.0776442169436936 0.115354874694183 0.0614033849498186 0.0958610578549679 0.0434758218332772 0.134438017820854 0.0837308140944946
"how" 0.169633000350036 0.111506099588246 0.107023778488221 0.0903772059173286 0.118994345225988 0.124195551541154 0.115131681861129 0.13409447913873 0.0641043507344129 0.120779893023523 0.135637050464589 0.0522281665090411 0.0930416149768806 0.0687198474138898 0.112552759105831 0.0652522896046751
"away" 0.162452767530987 0.12020152937265 0.118000576281884 0.115944441801836 0.0833977462267605 0.182059388054646 0.0988630746416213 0.0536377916554921 0.0891886618913571 0.106401334330247 0.0760581591390216 0.054345524610759 0.157888801172888 0.0364635925053293 0.118805690167266 0.0681395590562094
"people" 0.110396079592881 0.123270504590675 0.092616731384037 0.10226894353803 0.0620397868272243 0.0437507056565428 0.100114505966199 0.229876249952109 0.0891886618913571 0.100649910852936 0.0861992470242245 0.0748133195940319 0.0761249577083568 0.0771345226074274 0.0812881037986556 0.125307494196588
"new" 0.0367986931976269 0.0664944630572108 0.177000864422826 0.0761071207724873 0.0966193401407591 0.0705656542847465 0.137657445703523 0.124516302057392 0.100337244627777 0.1351584517168 0.112819602722882 0.0670496732210663 0.0394722002932221 0.185122854257826 0.0531499140221979 0.0704493746174368
"came" 0.00359011640952458 0.112017595457917 0.107709828350324 0.153403415307045 0.117977299540295 0.166534944112002 0.105745946926798 0.0306501666602812 0.091975807575462 0.0891470638983148 0.112819602722882 0.0769306776957498 0.0986805007330551 0.106585885784809 0.0812881037986556 0.0467737651148556
"men" 0.0637245662690613 0.093603744149766 0.0939888311082449 0.108809399229415 0.0600056954558399 0.0592751495991871 0.0982373589793326 0.137925749971265 0.0641043507344129 0.0431356760798298 0.0976079708950778 0.0621091709837246 0.0535694146836585 0.214574217435207 0.0500234484914804 0.133969302551191
"just" 0.245922974052434 0.0823508350170072 0.113198227247156 0.0921609665604338 0.111875025426142 0.20605171051146 0.113880250536551 0.0823723228995058 0.0390200395774687 0.0690170817277276 0.0861992470242245 0.0331719435935802 0.0648471861960077 0.0154269045214855 0.0719087072065031 0.0346472334184115
"again" 0.17232558765718 0.102810669803841 0.115942426695572 0.116539028682871 0.112892071111834 0.183470701140341 0.0988630746416213 0.0402283437416191 0.0473814766297834 0.0575142347731063 0.0785934311103224 0.0409355899665457 0.0958610578549679 0.0560978346235835 0.0281381897764577 0.0496610345663899
"make" 0.151682418302413 0.0782588680596404 0.0857562327629972 0.0879988583931884 0.118994345225988 0.0776222197132212 0.113880250536551 0.120685031224857 0.0724657877867276 0.0920227756369701 0.100143242866378 0.0578744547802888 0.067666629074095 0.0883540895321441 0.106299828044396 0.0791111829720397
"your" 0.18040334957861 0.0654714713178691 0.0836980831766853 0.117133615563906 0.224767096537976 0.118550299198374 0.160808925208207 0.0823723228995058 0.0334457482092589 0.0172542704319319 0.0887345189955252 0.0112925765424954 0.019736100146611 0.0280489173117918 0.143817414413006 0.0323374178571841
"first" 0.0879578520333522 0.0869542978440449 0.105651678764013 0.0987014222518194 0.0956022944550669 0.0522185841707124 0.0869744770581352 0.0402283437416191 0.0641043507344129 0.0690170817277276 0.0938050629381267 0.0896348263060571 0.087402729220706 0.133232357231011 0.0750351727372206 0.0883504452169494
"always" 0.0861627938285899 0.0843968184956907 0.0960469806945569 0.0743233601293821 0.113909116797527 0.10020322908434 0.120763122821727 0.120685031224857 0.0585300593662031 0.117904181284868 0.0823963390672734 0.0571686687463828 0.0817638434645314 0.0378660383709189 0.125058621228701 0.086040629655722
"don^t" 0.298877191092921 0.0368277026163014 0.0836980831766853 0.0582695143414356 0.0915341117122981 0.30907756576719 0.148920327624721 0.0670472395693652 0.0418071852615736 0.0345085408638638 0.148313410321092 0.00705786033905961 0.0281944287808729 0 0.0468969829607629 0.0173236167092058
"nothing" 0.162452767530987 0.0869542978440449 0.063116587313566 0.0879988583931884 0.104755705626297 0.0719769673704415 0.068203007189473 0.101528677062182 0.100337244627777 0.109277046068902 0.0938050629381267 0.0677554592549723 0.0902221720987933 0.0631100639515315 0.140690948882289 0.0814209985332671
"many" 0.0412863387095327 0.122247512851334 0.0836980831766853 0.0636207962707511 0.0569545583987633 0.0536298972564074 0.0732087324877829 0.124516302057392 0.0501686223138883 0.0948984873756255 0.0925374269524763 0.0931637564755869 0.0451110860493966 0.190732637720184 0.100046896982961 0.102209338584314
"off" 0.259385910588151 0.0629139919695148 0.107023778488221 0.0844313371069781 0.0895000203409137 0.138308682398103 0.0544372626191206 0.0517221562392245 0.0585300593662031 0.112152757807557 0.0405643515408115 0.0409355899665457 0.121236043757753 0.0490856052956356 0.0906675003908082 0.0762239135205054
"life" 0.0260283439690532 0.0639369837088565 0.0590002881409421 0.0683774913190315 0.0732272893698385 0.0423393925708479 0.108874525238241 0.147503927052603 0.0557429136820982 0.1351584517168 0.327050084297793 0.0515223804751352 0.0761249577083568 0.0925614271289128 0.137564483351571 0.0773788213011191
"night" 0.113088666900024 0.0772358763202987 0.116628476557676 0.0874042715121534 0.0793295634839917 0.124195551541154 0.0500572529830994 0.076625416650703 0.167228741046294 0.123655604762179 0.0494378034403641 0.0472876642716994 0.132513815270103 0.0701222932794794 0.065655776145068 0.0952798919006317
"back" 0.194763815216708 0.0746783969719444 0.119372676006092 0.0879988583931884 0.0854318375981449 0.167946257197697 0.0738344481500716 0.0459752499904218 0.0390200395774687 0.0776442169436936 0.0760581591390216 0.0437587341021696 0.0845832863426187 0.0406709301020981 0.0500234484914804 0.0537032117985379
"three" 0.0915479684428768 0.105368149152196 0.104965628901909 0.122484897493222 0.0579716040844555 0.0776222197132212 0.0644487132157405 0.0210719895789433 0.0529557679979933 0.0258814056478979 0.0253527197130072 0.0748133195940319 0.0451110860493966 0.162683720408392 0.0250117242457402 0.0929700763394043
"ever" 0.190276169704803 0.0746783969719444 0.0953609308324529 0.0909717927983637 0.103738659940605 0.141131308569493 0.0744601638123604 0.114938124976055 0.0390200395774687 0.100649910852936 0.0583112553399166 0.0444645201360755 0.0451110860493966 0.0504880511612252 0.0781616382679381 0.0334923256377978
"thing" 0.127449132538123 0.121224521111992 0.0967330305566609 0.0897826190362936 0.100687522883528 0.0987919159986451 0.122014554146305 0.0517221562392245 0.0390200395774687 0.0776442169436936 0.0925374269524763 0.0134099346442133 0.0620277433179204 0.0140244586558959 0.112552759105831 0.0300276022959567
"world" 0.0412863387095327 0.0787703639293113 0.0487095402093824 0.0618370356276459 0.0559375127130711 0.0479846449136276 0.087600192720424 0.249032604114785 0.0808272248390423 0.152412722148732 0.152116318278043 0.100221616814646 0.0592083004398331 0.047683159430046 0.106299828044396 0.0802660907526534
"too" 0.174120645861942 0.0751898928416153 0.0843841330387893 0.0874042715121534 0.102721614254912 0.151010500169358 0.106997378251375 0.0593846979042949 0.0390200395774687 0.0402599643411744 0.091269790966826 0.0261140832545206 0.0451110860493966 0.0448782676988668 0.0844145693293731 0.0392668645408664
"take" 0.153477476507176 0.0664944630572108 0.100163279867181 0.083836750225943 0.0772954721126073 0.10302585525573 0.0982373589793326 0.0670472395693652 0.105911535995987 0.0575142347731063 0.0735228871677209 0.0409355899665457 0.0253749859027856 0.0560978346235835 0.121932155697983 0.0629424740434476
"think" 0.12565407433336 0.100764686325158 0.0466513906230705 0.052323645531085 0.0742443350555307 0.0663317150276617 0.113254534874262 0.158997739550209 0.0501686223138883 0.109277046068902 0.10648142279463 0.0423471620343577 0.0648471861960077 0.0196342421182542 0.156323276535876 0.0739140979592779
"hundred" 0.0314135185833401 0.157540727858623 0.1378960222829 0.135565808875993 0.0600056954558399 0.0254036355425088 0.0331629301013034 0.0325658020765488 0.030658602525154 0.00862713521596595 0.0152116318278043 0.0755191056279378 0.0225555430246983 0.109390777515988 0.0156323276535876 0.0739140979592779
"place" 0.101420788569069 0.103322165673512 0.102221429453493 0.0707558388431718 0.0640738781986087 0.0875014113130857 0.0600687035797193 0.06321596873683 0.172803032414504 0.063265658250417 0.0557759833686159 0.0846943240687153 0.0451110860493966 0.0532929428924044 0.0375175863686103 0.0635199279337545
"himself" 0.0421838678119138 0.0419426613130099 0.0535118892441103 0.0695666650811017 0.0803466091696839 0.148187873997968 0.132026004742925 0.0651316041530976 0.0473814766297834 0.149537010410076 0.173666130034099 0.0515223804751352 0.0902221720987933 0.150061707618086 0.0531499140221979 0.0415766801020938
"under" 0.0718023281904916 0.0854198102350324 0.0782096842798535 0.0969176616087143 0.0793295634839917 0.125606864626849 0.0538115469568319 0.0402283437416191 0.0668914964185178 0.0805199286823489 0.0367614435838605 0.0931637564755869 0.0592083004398331 0.0673174015483002 0.065655776145068 0.0883504452169494
"without" 0.0394912805047704 0.0741669011022736 0.0754654848314375 0.0951339009656091 0.0691591066270697 0.0649204019419668 0.100114505966199 0.0938661353971112 0.117060118732406 0.0891470638983148 0.0849316110385742 0.0691670313227842 0.0817638434645314 0.0813418602041961 0.0812881037986556 0.0692944668368231
"says" 0.571726038216789 0.0235288100048592 0.0706631357967097 0.010107976977596 0.0589886497701477 0.0225810093711189 0.0306600674521484 0.0440596145741542 0.0278714568410491 0.00862713521596595 0.0228174477417065 0.0197620089493669 0.0281944287808729 0.16969594973634 0.0531499140221979 0.0461963112245487
"along" 0.209124280854807 0.0511495869670852 0.100849329729285 0.0665937306759264 0.0661079695699931 0.0860900982273908 0.060694419242008 0.0191563541626758 0.091975807575462 0.0833956404210042 0.0532407113973151 0.0712843894245021 0.0620277433179204 0.0168293503870751 0.0187587931843051 0.094124984120018
"should" 0.00448764551190572 0.0475691158793893 0.0576281884167341 0.0428102554345241 0.0711931979984541 0.0338715140566783 0.100114505966199 0.170491552047814 0.170015886730399 0.120779893023523 0.126763598565036 0.0776364637296557 0.0761249577083568 0.105183439919219 0.168829138658746 0.0721817362883574
"mr" 0.0197456402523852 0.010229917393417 0.113198227247156 0.0874042715121534 0.102721614254912 0.0352828271423733 0.250911980577786 0.013409447913873 0.0445943309456785 0 0.148313410321092 0.00635207430515365 0.0394722002932221 0.141647032424548 0.0156323276535876 0.0213657939413538
"another" 0.093343026647639 0.0777473721899696 0.0898725319356211 0.0784854682966275 0.0884829746552215 0.0846787851416958 0.0669515758648955 0.0670472395693652 0.0529557679979933 0.0776442169436936 0.0722552511820706 0.0409355899665457 0.0563888575617458 0.071524739145069 0.0812881037986556 0.0658297434949819
"still" 0.0691097408833481 0.0777473721899696 0.101535379591389 0.0885934452742235 0.0589886497701477 0.0931466636558654 0.0757115951369379 0.0421439791578867 0.0390200395774687 0.0316328291252085 0.0785934311103224 0.0698728173566901 0.087402729220706 0.0462807135644564 0.0187587931843051 0.0669846512755956
"river" 0.12565407433336 0.0143218843507839 0.324501584775181 0.0184321933120868 0.0142386395996908 0.0310488878852885 0.0350400770881696 0 0.0752529334708325 0.0431356760798298 0.00507054394260144 0.017644650847649 0.0451110860493966 0.129025019634242 0 0.12126531696444
"those" 0.000897529102381145 0.101276182194829 0.0850701829008932 0.0648099700328212 0.0772954721126073 0.0296375747995935 0.0688287228517617 0.13409447913873 0.0473814766297834 0.0488870995571404 0.0861992470242245 0.0698728173566901 0.0563888575617458 0.113598115112757 0.0687822416757855 0.0635199279337545
"last" 0.0879578520333522 0.0838853226260198 0.0891864820735171 0.0885934452742235 0.12001139091168 0.1114937337699 0.0638229975534518 0.049806520822957 0.0529557679979933 0.0316328291252085 0.0469025314690633 0.03670087376311 0.0648471861960077 0.0617076180859419 0.0312646553071752 0.0456188573342419
"even" 0.00897529102381145 0.0910462648014117 0.0493955900714864 0.0677829044379965 0.0803466091696839 0.0719769673704415 0.0738344481500716 0.13409447913873 0.0696786421026227 0.0747685052050382 0.119157782651134 0.0734017475262199 0.0761249577083568 0.0266464714462022 0.0781616382679381 0.0727591901786642
